model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_hvv_switch_clean,-0.0158690979270129,0.0026245761682524484,1.4816691303815112e-09,-0.021013172691469836,-0.010725023162555962,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Price/min:platform_hvv_switch_clean,-0.016***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_myVRN_clean,-0.04912952706858108,0.003066992887758098,9.446478177932061e-58,-0.05514072266942745,-0.04311833146773471,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Price/min:platform_myVRN_clean,-0.049***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_redy_clean,-0.10289083996662783,0.003508045320531461,4.304467418403412e-189,-0.10976648245100376,-0.0960151974822519,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Price/min:platform_redy_clean,-0.103***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_BONNmobil_clean,-0.07196126715219317,0.003688852876394661,9.432039786646949e-85,-0.0791912859341937,-0.06473124837019265,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Price/min:platform_BONNmobil_clean,-0.072***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_KVV_regiomove_clean,-0.09076838771344964,0.0019427334575195206,0.0,-0.09457607532174887,-0.0869607001051504,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Price/min:platform_KVV_regiomove_clean,-0.091***,negative
platform_specific_pricing_unit_fe_all,ols_cluster,unit_fe,ur_boxcox,price_per_minute_z:platform_LeipzigMOVE_clean,-0.08810511671311058,0.005894996948181404,1.660258716760655e-50,-0.09965909842051966,-0.0765511350057015,14514,97,30,0.9001882839398666,0.8983960556091243,all,platform_specific_pricing,True,Price/min:platform_LeipzigMOVE_clean,-0.088***,negative
platform_specific_pricing_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_hvv_switch_clean,-0.20516569561923764,0.06745229849080903,0.00235292116000507,-0.3373697713356688,-0.0729616199028065,13768,92,30,0.8359698232167398,0.8333798093576963,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_hvv_switch_clean,-0.205**,negative
platform_specific_pricing_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_myVRN_clean,-1.1004821367650117,0.4282254110262724,0.010173771364374624,-1.939788519641367,-0.26117575388865655,13768,92,30,0.8359698232167398,0.8333798093576963,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_myVRN_clean,-1.100*,negative
platform_specific_pricing_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,unlock_fee_z:platform_BONNmobil_clean,-0.025303143186556867,0.010107695745641404,0.012302233629647679,-0.04511386281470275,-0.005492423558410987,13768,92,30,0.8359698232167398,0.8333798093576963,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_BONNmobil_clean,-0.025*,negative
platform_specific_pricing_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_hvv_switch_clean,0.06919650476263978,0.03066510010504746,0.0240378943468185,0.009094012974431326,0.12929899655084823,13768,92,30,0.8359698232167398,0.8333798093576963,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_hvv_switch_clean,0.069*,positive
platform_specific_pricing_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_myVRN_clean,1.0159474372632007,0.43372099339337933,0.019160240881384853,0.16586991087324243,1.866024963653159,13768,92,30,0.8359698232167398,0.8333798093576963,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_myVRN_clean,1.016*,positive
platform_specific_pricing_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_KVV_regiomove_clean,-0.07854658504573526,0.012550776082819893,3.891840570224219e-10,-0.10314565414608895,-0.05394751594538158,13768,92,30,0.8359698232167398,0.8333798093576963,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_KVV_regiomove_clean,-0.079***,negative
platform_specific_pricing_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,price_per_minute_z:platform_LeipzigMOVE_clean,-0.060584803427776446,0.012146201581573358,6.101926802507921e-07,-0.08439092107662367,-0.03677868577892922,13768,92,30,0.8359698232167398,0.8333798093576963,no_weak_exposure,platform_specific_pricing,True,Price/min:platform_LeipzigMOVE_clean,-0.061***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_Jelbi_clean,-0.05699828472963975,0.00292698933820395,1.8478638009809344e-84,-0.06273507841565222,-0.051261491043627275,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_Jelbi_clean,-0.057***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_hvv_switch_clean,-0.07060544874193217,0.008392118779230625,3.9861918207675497e-17,-0.08705369930320644,-0.054157198180657895,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_hvv_switch_clean,-0.071***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_myVRN_clean,-0.12989124081730852,0.006647533139671797,5.0412978236255866e-85,-0.1429201663571017,-0.11686231527751532,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_myVRN_clean,-0.130***,negative
platform_specific_pricing_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,unlock_fee_z:platform_redy_clean,-0.07730616077958735,0.004993382108225695,4.609566311467481e-54,-0.0870930098727564,-0.06751931168641831,13768,92,30,0.9024641242671955,0.9006528261901805,no_weak_exposure,platform_specific_pricing,True,Unlock fee:platform_redy_clean,-0.077***,negative
