model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,moderator,moderator_category,moderator_centrality,platform_family,significant_05,label,estimate,effect_direction
reservation_available_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,reservation_available_external:local_maas_only,-0.01500535593686192,0.024450055651012555,0.5394039438752118,-0.06292658443284654,0.03291587255912271,13768,92,30,0.9027100905722865,0.9008886944582409,no_weak_exposure,platform_feature_moderation,reservation_available,process_product,medium,platform_types,False,reservation_available_external:Local MaaS only,-0.015,negative
reservation_available_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,reservation_available_external:multi_platform,-0.058474718153291805,0.020960890171649472,0.005275594599841152,-0.09955730797362436,-0.01739212833295925,13768,92,30,0.9027100905722865,0.9008886944582409,no_weak_exposure,platform_feature_moderation,reservation_available,process_product,medium,platform_types,True,reservation_available_external:Multi-platform,-0.058**,negative
free_unlock_pass_any_platform_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:platform_any,-0.11261484775997524,,,,,13768,92,30,0.8027599603491435,0.7998965640476536,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,any_platform,False,free_unlock_pass_external:Any platform,-0.113,negative
free_unlock_pass_any_platform_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:platform_any,0.005011149040378554,0.01016833477973919,0.6221404522640044,-0.014918420910656281,0.02494071899141339,13768,92,30,0.9024028967130039,0.9006051693333277,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,any_platform,False,free_unlock_pass_external:Any platform,0.005,positive
free_unlock_pass_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:large_aggregator_only,-91977498.82007563,2.4598190188287533e+17,0.9999999997016552,-4.821156686310784e+17,4.8211566844712346e+17,13768,92,30,0.8104245906997211,0.8076441141039992,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:FreeNow only,-91977498.820,negative
free_unlock_pass_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:local_maas_only,-0.10619508317040494,1060.782239494968,0.9999201236464954,-2079.20117993305,2078.988789766709,13768,92,30,0.8104245906997211,0.8076441141039992,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Local MaaS only,-0.106,negative
free_unlock_pass_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,free_unlock_pass_external:multi_platform,-1343903.613656627,1636567890412603.8,0.9999999993447996,-3207614124807301.0,3207614122119494.0,13768,92,30,0.8104245906997211,0.8076441141039992,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:Multi-platform,-1343903.614,negative
free_unlock_pass_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:large_aggregator_only,-0.00649043059330813,0.0051887346249434715,0.21098204341555227,-0.01666016358353328,0.003679302396917019,13768,92,30,0.9025892753608247,0.9007803014125831,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,False,free_unlock_pass_external:FreeNow only,-0.006,negative
free_unlock_pass_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:local_maas_only,-0.04754809356313666,0.021145603885474692,0.024537689409872054,-0.08899271561001729,-0.006103471516256037,13768,92,30,0.9025892753608247,0.9007803014125831,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,True,free_unlock_pass_external:Local MaaS only,-0.048*,negative
free_unlock_pass_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,free_unlock_pass_external:multi_platform,-0.03062074274036835,0.00997845330472936,0.0021500224110489715,-0.050178151839052575,-0.011063333641684124,13768,92,30,0.9025892753608247,0.9007803014125831,no_weak_exposure,platform_feature_moderation,free_unlock_pass,price_pass,high,platform_types,True,free_unlock_pass_external:Multi-platform,-0.031**,negative
minute_bundle_any_platform_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:platform_any,871128941.8739567,624039892473202.4,0.9999988861924669,-1223094843034782.8,1223096585292666.2,13768,92,30,0.8013330765785602,0.7984638173500139,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,any_platform,False,minute_bundle_external:Any platform,871128941.874,positive
minute_bundle_any_platform_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:platform_any,-11400138.821187433,,,,,13768,92,30,0.9016998542274789,0.8998965820807532,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,any_platform,False,minute_bundle_external:Any platform,-11400138.821,negative
minute_bundle_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:large_aggregator_only,977460162.5145376,,,,,13768,92,30,0.8080269208230231,0.8052256333532728,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:FreeNow only,977460162.515,positive
minute_bundle_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:local_maas_only,472682857.2434612,,,,,13768,92,30,0.8080269208230231,0.8052256333532728,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Local MaaS only,472682857.243,positive
minute_bundle_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,minute_bundle_external:multi_platform,28827705.304391466,,,,,13768,92,30,0.8080269208230231,0.8052256333532728,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Multi-platform,28827705.304,positive
minute_bundle_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:large_aggregator_only,40725042.023598544,205952043606419.94,0.9999998422259779,-403658547285963.8,403658628736047.8,13768,92,30,0.9024594934929275,0.9006554595633005,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:FreeNow only,40725042.024,positive
minute_bundle_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:local_maas_only,-74790215.46507514,448613303755041.06,0.9999998669813006,-879265993135623.4,879265843555192.4,13768,92,30,0.9024594934929275,0.9006554595633005,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Local MaaS only,-74790215.465,negative
minute_bundle_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,minute_bundle_external:multi_platform,-27372556.627731375,152663782470660.62,0.9999998569396096,-299215542758708.7,299215488013595.44,13768,92,30,0.9024594934929275,0.9006554595633005,no_weak_exposure,platform_feature_moderation,minute_bundle,price_pass,high,platform_types,False,minute_bundle_external:Multi-platform,-27372556.628,negative
parking_geofence_rules_any_platform_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:platform_any,484690594.17979103,11623706485.84654,0.9667390861478854,-22297355484.944065,23266736673.303646,13768,92,30,0.8007577767442655,0.7978802087125711,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,any_platform,False,mandatory_parking_or_geofence_rules_external:Any platform,484690594.180,positive
parking_geofence_rules_any_platform_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:platform_any,-39297629.98250511,29682890428612.508,0.9999989436684977,-58177435494759.19,58177356899499.22,13768,92,30,0.8990755919684366,0.8972241789059446,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,any_platform,False,mandatory_parking_or_geofence_rules_external:Any platform,-39297629.983,negative
parking_geofence_rules_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:large_aggregator_only,599447320.1010523,14010265193.897722,0.9658718901013567,-26860167873.79356,28059062513.995663,13768,92,30,0.8078612137442207,0.8050575082627082,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:FreeNow only,599447320.101,positive
parking_geofence_rules_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:local_maas_only,194947899.90925324,5026709118.68568,0.9690638681312028,-9657220933.473755,10047116733.292263,13768,92,30,0.8078612137442207,0.8050575082627082,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Local MaaS only,194947899.909,positive
parking_geofence_rules_platform_types_market_fe_no_weak_exposure,ols_cluster,market_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:multi_platform,25038791.031820536,713205560.8693876,0.9719941028018209,-1372818421.8458686,1422896003.9095097,13768,92,30,0.8078612137442207,0.8050575082627082,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Multi-platform,25038791.032,positive
parking_geofence_rules_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:large_aggregator_only,-79382769.29607733,,,,,13768,92,30,0.9024705821746262,0.900666753332698,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:FreeNow only,-79382769.296,negative
parking_geofence_rules_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:local_maas_only,25339110.254719466,,,,,13768,92,30,0.9024705821746262,0.900666753332698,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Local MaaS only,25339110.255,positive
parking_geofence_rules_platform_types_unit_fe_no_weak_exposure,ols_cluster,unit_fe,ur_boxcox,mandatory_parking_or_geofence_rules_external:multi_platform,-28701607.93940711,,,,,13768,92,30,0.9024705821746262,0.900666753332698,no_weak_exposure,platform_feature_moderation,parking_geofence_rules,place_process_friction,medium,platform_types,False,mandatory_parking_or_geofence_rules_external:Multi-platform,-28701607.939,negative
same_mode_competition_any_platform_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:platform_any,-0.0035187792198095465,0.011288188891568074,0.7552516451540048,-0.025643222897968082,0.01860566445834899,11149,75,30,0.8313043311804114,0.8282853071584392,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,any_platform,False,same_mode_competitor_count_day_z:Any platform,-0.004,negative
same_mode_competition_any_platform_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,same_mode_competitor_count_day_z:platform_any,-0.005047020033347069,0.011371246403215884,0.657157883080474,-0.02733425344298083,0.017240213376286694,11149,75,30,0.8851341294864468,0.8826821141103901,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,any_platform,False,same_mode_competitor_count_day_z:Any platform,-0.005,negative
same_mode_competition_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:large_aggregator_only,-0.0008230414661210289,0.012681041829812676,0.9482509928696713,-0.025677426738999778,0.024031343806757723,11149,75,30,0.8328521819677049,0.8297986960701474,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:FreeNow only,-0.001,negative
same_mode_competition_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:local_maas_only,0.02744618505036791,0.02188072450751213,0.2097131860786129,-0.015439246939998777,0.0703316170407346,11149,75,30,0.8328521819677049,0.8297986960701474,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:Local MaaS only,0.027,positive
same_mode_competition_platform_types_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,same_mode_competitor_count_day_z:multi_platform,-0.009553502435223038,0.014789369413367425,0.5182981941462064,-0.03854013383948146,0.01943312896903538,11149,75,30,0.8328521819677049,0.8297986960701474,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:Multi-platform,-0.010,negative
same_mode_competition_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,same_mode_competitor_count_day_z:large_aggregator_only,-0.0011775154438481358,0.012072457344632474,0.9222996781303155,-0.02483909704422384,0.02248406615652757,11149,75,30,0.8855456789975895,0.8830595939386975,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:FreeNow only,-0.001,negative
same_mode_competition_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,same_mode_competitor_count_day_z:local_maas_only,-0.020465795248587243,0.01647903367921922,0.21426263760387632,-0.05276410775987949,0.011832517262705004,11149,75,30,0.8855456789975895,0.8830595939386975,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:Local MaaS only,-0.020,negative
same_mode_competition_platform_types_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,same_mode_competitor_count_day_z:multi_platform,-0.013142361900701817,0.01412874080315228,0.3522746057660766,-0.04083418502178181,0.01454946122037817,11149,75,30,0.8855456789975895,0.8830595939386975,scooter_only,platform_feature_moderation,same_mode_competition,competition,high,platform_types,False,same_mode_competitor_count_day_z:Multi-platform,-0.013,negative
same_platform_competition_any_platform_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,same_platform_competitor_count_day_z:platform_any,-186708756659.10623,1.1146007200305283e+19,0.9999999866344933,-2.1845772870731235e+19,2.184577249731372e+19,11149,75,30,0.8265387198241938,0.8234505294074785,scooter_only,platform_feature_moderation,same_platform_competition,platform_competition,high,any_platform,False,same_platform_competitor_count_day_z:Any platform,-186708756659.106,negative
