model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_market_fe_no_weak_exposure,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_20:local_maas_only,-0.8152058984669456,0.17999181221231186,5.922770255902959e-06,-1.1679833679151734,-0.46242842901871767,13768,92,30,0.9242096173305574,0.9230980101554971,no_weak_exposure,outcome_robustness,True,unlock_fee_ge_1_20:Local MaaS only,-0.815***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_market_fe_no_weak_exposure,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_20:multi_platform,-0.6247565027377617,0.12902081779114702,1.2834981733467123e-06,-0.8776326588643145,-0.37188034661120895,13768,92,30,0.9242096173305574,0.9230980101554971,no_weak_exposure,outcome_robustness,True,unlock_fee_ge_1_20:Multi-platform,-0.625***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_unit_fe_no_weak_exposure,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_20:local_maas_only,-0.12341324213757307,0.03129365907091064,8.022932417925859e-05,-0.1847476868610331,-0.06207879741411305,13768,92,30,0.9732390162832795,0.9727420492136659,no_weak_exposure,outcome_robustness,True,unlock_fee_ge_1_20:Local MaaS only,-0.123***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_market_fe_scooter_only,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_00:local_maas_only,-0.4415742414519077,0.15991735085240358,0.00575778729870143,-0.7550064896256745,-0.12814199327814096,11149,75,30,0.9523342497767068,0.9514767798840953,scooter_only,outcome_robustness,True,unlock_fee_ge_1_00:Local MaaS only,-0.442**,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_market_fe_scooter_only,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_00:multi_platform,-0.3998699154783792,0.10683417650157172,0.00018190676287198142,-0.6092610537394552,-0.19047877721730327,11149,75,30,0.9523342497767068,0.9514767798840953,scooter_only,outcome_robustness,True,unlock_fee_ge_1_00:Multi-platform,-0.400***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_unit_fe_scooter_only,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_00:local_maas_only,-0.1875084955485162,0.0907259422821939,0.038757037151098836,-0.3653280748850759,-0.0096889162119565,11149,75,30,0.9737624002851711,0.9731998569158042,scooter_only,outcome_robustness,True,unlock_fee_ge_1_00:Local MaaS only,-0.188*,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_00_unit_fe_scooter_only,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_00:multi_platform,-0.06030280647191376,0.023087957210002074,0.009004776198156915,-0.1055543710801197,-0.015051241863707827,11149,75,30,0.9737624002851711,0.9731998569158042,scooter_only,outcome_robustness,True,unlock_fee_ge_1_00:Multi-platform,-0.060**,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_20:local_maas_only,-0.6023804197002506,0.14898506104339454,5.272053620192569e-05,-0.8943857735798053,-0.31037506582069585,11149,75,30,0.9536905702927355,0.9528574995546905,scooter_only,outcome_robustness,True,unlock_fee_ge_1_20:Local MaaS only,-0.602***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,log_trip_count_day,unlock_fee_ge_1_20:multi_platform,-0.4841372420906589,0.11464609354586011,2.4119515185175855e-05,-0.7088394564087547,-0.2594350277725631,11149,75,30,0.9536905702927355,0.9528574995546905,scooter_only,outcome_robustness,True,unlock_fee_ge_1_20:Multi-platform,-0.484***,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_20:local_maas_only,-0.15072351216108057,0.07302328711290296,0.039013240273375,-0.2938465249350982,-0.00760049938706292,11149,75,30,0.9737522476611439,0.9731894866159457,scooter_only,outcome_robustness,True,unlock_fee_ge_1_20:Local MaaS only,-0.151*,negative
outcome_robustness_log_trip_count_day_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,log_trip_count_day,unlock_fee_ge_1_20:multi_platform,-0.06044339558835497,0.02309946638084524,0.00887953477755931,-0.10571751775690544,-0.015169273419804515,11149,75,30,0.9737522476611439,0.9731894866159457,scooter_only,outcome_robustness,True,unlock_fee_ge_1_20:Multi-platform,-0.060**,negative
