model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,dropped_city,significant_05,label,estimate,effect_direction
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_karlsruhe,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.040267407231380684,0.011163826875405044,0.00030981285408698513,-0.06214810583681489,-0.018386708625946473,13982,93,29,0.896006182425264,0.894097344051833,drop_karlsruhe,leave_one_platform_city,KARLSRUHE,True,unlock_fee_ge_1_20:Local MaaS only,-0.040***,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_karlsruhe,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.06939769596757815,0.014490675923066207,1.6750794882970587e-06,-0.09779889888842962,-0.04099649304672669,13982,93,29,0.896006182425264,0.894097344051833,drop_karlsruhe,leave_one_platform_city,KARLSRUHE,True,unlock_fee_ge_1_20:Multi-platform,-0.069***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_leipzig,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.19931882297728576,0.04135404024491688,1.4369141475528183e-06,-0.2803712524725428,-0.11826639348202872,14064,94,29,0.7718490252672723,0.768590900997739,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_0_99:Local MaaS only,-0.199***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_leipzig,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.09299938695801147,0.04290065311203176,0.030175058128893876,-0.17708312197083992,-0.008915651945183026,14064,94,29,0.7718490252672723,0.768590900997739,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_0_99:Multi-platform,-0.093*,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_leipzig,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.04351734463402688,0.013775934221637207,0.0015834428384180253,-0.07051767956182863,-0.01651700970622513,14064,94,29,0.9009355030151277,0.8991206356916539,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_0_99:Local MaaS only,-0.044**,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_leipzig,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.08441107035214977,0.009355349363857018,1.8340936781524855e-19,-0.10274721816809923,-0.06607492253620031,14064,94,29,0.9009355030151277,0.8991206356916539,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_0_99:Multi-platform,-0.084***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_leipzig,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.20210006979973813,0.039814301850622257,3.8532716003354144e-07,-0.2801346674965642,-0.12406547210291208,14064,94,29,0.771118142385272,0.7678663231187134,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_00:Local MaaS only,-0.202***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_leipzig,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.109201766035789,0.03555550879013335,0.0021312624508954456,-0.17888928271644766,-0.03951424935513033,14064,94,29,0.771118142385272,0.7678663231187134,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_00:Multi-platform,-0.109**,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_leipzig,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.03389076520735485,0.011467919342504346,0.0031239842220355135,-0.05636747409627363,-0.011414056318436078,14064,94,29,0.9010139595560375,0.8992005295609381,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_00:Local MaaS only,-0.034**,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_leipzig,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.08386513111386845,0.008105210470216348,4.315163361374841e-25,-0.09975105172260945,-0.06797921050512745,14064,94,29,0.9010139595560375,0.8992005295609381,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_00:Multi-platform,-0.084***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_leipzig,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.2140525474552254,0.040020800059634674,8.86702836885174e-08,-0.2924918742045878,-0.13561322070586299,14064,94,29,0.7748999941445236,0.7716854394269337,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_20:Local MaaS only,-0.214***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_leipzig,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.13542213302209927,0.039124074433712824,0.0005374726286444132,-0.2121039098406407,-0.05874035620355782,14064,94,29,0.7748999941445236,0.7716854394269337,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_20:Multi-platform,-0.135***,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_leipzig,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.033890765207349835,0.011467919342506674,0.003123984222046014,-0.05636747409627317,-0.011414056318426496,14064,94,29,0.9010139595560375,0.8992005295609381,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_20:Local MaaS only,-0.034**,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_leipzig,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.08386513111386215,0.008105210470217294,4.315163361464202e-25,-0.09975105172260501,-0.06797921050511929,14064,94,29,0.9010139595560375,0.8992005295609381,drop_leipzig,leave_one_platform_city,LEIPZIG,True,unlock_fee_ge_1_20:Multi-platform,-0.084***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_mannheim,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.1885553560344689,0.04492284487516158,2.7009745969131415e-05,-0.27660251407286535,-0.10050819799607247,14055,94,29,0.7748791252927753,0.7716621843868838,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_0_99:Local MaaS only,-0.189***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_mannheim,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.08174263909617953,0.04160255335529309,0.0494319848523104,-0.16328214533745997,-0.00020313285489909072,14055,94,29,0.7748791252927753,0.7716621843868838,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_0_99:Multi-platform,-0.082*,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_mannheim,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.047581838085333346,0.01214589512902842,8.946306745374965e-05,-0.07138735509822952,-0.02377632107243717,14055,94,29,0.9000858404683267,0.8982542136034971,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_0_99:Local MaaS only,-0.048***,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_mannheim,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.08490779261087017,0.008783269742610244,4.1644078229754705e-22,-0.10212268497288664,-0.0676929002488537,14055,94,29,0.9000858404683267,0.8982542136034971,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_0_99:Multi-platform,-0.085***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_mannheim,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.19757240961050912,0.04295582800407506,4.23644461622203e-06,-0.2817642854245933,-0.11338053379642493,14055,94,29,0.7739594196353266,0.7707293362842724,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_00:Local MaaS only,-0.198***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_mannheim,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.10133477391089939,0.036384594192042166,0.005351103298357386,-0.17264726811940725,-0.03002227970239152,14055,94,29,0.7739594196353266,0.7707293362842724,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_00:Multi-platform,-0.101**,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_mannheim,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.03894615672584253,0.009633964566832654,5.286429435605309e-05,-0.057828380305169555,-0.020063933146515504,14055,94,29,0.9001473938942322,0.8983168954271096,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_00:Local MaaS only,-0.039***,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_mannheim,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.08425858804009038,0.007656408329693778,3.6161319963769184e-28,-0.09926487261722267,-0.0692523034629581,14055,94,29,0.9001473938942322,0.8983168954271096,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_00:Multi-platform,-0.084***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_mannheim,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.20579827797269587,0.04406307688985626,3.004118038061532e-06,-0.2921603217248333,-0.11943623422055842,14055,94,29,0.7770432101676223,0.7738571936847405,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_20:Local MaaS only,-0.206***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_mannheim,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.1328269724658795,0.039936377543732644,0.0008811316202640695,-0.21110083412458966,-0.05455311080716932,14055,94,29,0.7770432101676223,0.7738571936847405,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_20:Multi-platform,-0.133***,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_mannheim,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.04375620216520642,0.010903475269570627,5.9938960699679634e-05,-0.065126620999888,-0.022385783330524833,14055,94,29,0.9000794731429997,0.8982477295523309,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_20:Local MaaS only,-0.044***,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_mannheim,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.07244744478200804,0.011478931586762949,2.7662896816642443e-10,-0.09494573727306263,-0.04994915229095345,14055,94,29,0.9000794731429997,0.8982477295523309,drop_mannheim,leave_one_platform_city,MANNHEIM,True,unlock_fee_ge_1_20:Multi-platform,-0.072***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_munich,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.19944296578965964,0.040683345663658194,9.470917378308869e-07,-0.2791808580610235,-0.1197050735182958,14064,94,29,0.779987427125423,0.7768455238128253,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_0_99:Local MaaS only,-0.199***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_munich,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.0966898057251625,0.044197047271942735,0.028691585091088524,-0.18331442660118452,-0.010065184849140499,14064,94,29,0.779987427125423,0.7768455238128253,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_0_99:Multi-platform,-0.097*,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_munich,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.04297790765419536,0.012318270094339523,0.00048491018025352735,-0.06712127339093764,-0.018834541917453082,14064,94,29,0.9006586570388462,0.8988387178810495,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_0_99:Local MaaS only,-0.043***,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_munich,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.08519147576948796,0.009848079319483675,5.1243920429978415e-18,-0.1044933565525697,-0.06588959498640623,14064,94,29,0.9006586570388462,0.8988387178810495,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_0_99:Multi-platform,-0.085***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_munich,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.20938372575932843,0.03891913294370904,7.449869793461104e-08,-0.28566382463852447,-0.1331036268801324,14064,94,29,0.77985114610178,0.7767072966194974,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_00:Local MaaS only,-0.209***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_munich,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.10896628205744599,0.03510563485510917,0.0019095290089099107,-0.17777206202787396,-0.04016050208701802,14064,94,29,0.77985114610178,0.7767072966194974,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_00:Multi-platform,-0.109**,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_munich,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.034949521423001936,0.010227550554898011,0.0006327024350250732,-0.05499515216066468,-0.014903890685339188,14064,94,29,0.9007362484973094,0.8989177308195265,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_00:Local MaaS only,-0.035***,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_munich,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.08476829752632871,0.008491416236251251,1.8123733374903156e-23,-0.10141116752711982,-0.0681254275255376,14064,94,29,0.9007362484973094,0.8989177308195265,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_00:Multi-platform,-0.085***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_munich,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.21806408057427004,0.03945244220092188,3.252625241530602e-08,-0.2953894463902251,-0.140738714758315,14064,94,29,0.7838280090943204,0.7807409514528256,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_20:Local MaaS only,-0.218***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_munich,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.1426401742826323,0.03848539002968046,0.00021027093108837652,-0.21807015267178287,-0.0672101958934817,14064,94,29,0.7838280090943204,0.7807409514528256,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_20:Multi-platform,-0.143***,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_munich,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.03795434772766791,0.010883778332030851,0.0004880330937679883,-0.059286161274165805,-0.01662253418117002,14064,94,29,0.9006708749722736,0.8988511596477251,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_20:Local MaaS only,-0.038***,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_munich,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.07316064004676884,0.011587402369442555,2.7225072557716443e-10,-0.09587153136525033,-0.05044974872828735,14064,94,29,0.9006708749722736,0.8988511596477251,drop_munich,leave_one_platform_city,MUNICH,True,unlock_fee_ge_1_20:Multi-platform,-0.073***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_nuremberg,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.20678883215588878,0.04325942153808639,1.7511796920306921e-06,-0.2915757403625744,-0.12200192394920314,13911,93,29,0.7791919571577419,0.7760035096312857,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_0_99:Local MaaS only,-0.207***,negative
city_sensitivity_unlock_fee_ge_0_99_market_fe_drop_nuremberg,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.06804669629876987,0.03647018572223052,0.06206695852836683,-0.1395269468238286,0.00343355422628884,13911,93,29,0.7791919571577419,0.7760035096312857,drop_nuremberg,leave_one_platform_city,NUREMBERG,False,unlock_fee_ge_0_99:Multi-platform,-0.068+,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_nuremberg,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.04642934384208804,0.010790229888294242,1.6857245859041914e-05,-0.06757780580805241,-0.02528088187612368,13911,93,29,0.8991450299400958,0.8972841826377751,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_0_99:Local MaaS only,-0.046***,negative
city_sensitivity_unlock_fee_ge_0_99_unit_fe_drop_nuremberg,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.06843819207537438,0.006288555422663092,1.3895237430965712e-27,-0.0807635342185781,-0.056112849932170666,13911,93,29,0.8991450299400958,0.8972841826377751,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_0_99:Multi-platform,-0.068***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_nuremberg,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.21637070241828057,0.04110198514487266,1.407706806245405e-07,-0.2969291129953313,-0.13581229184122984,13911,93,29,0.7797912301531165,0.776611436072772,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_00:Local MaaS only,-0.216***,negative
city_sensitivity_unlock_fee_ge_1_00_market_fe_drop_nuremberg,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.09390144314924663,0.032484524545244954,0.0038444404692674814,-0.1575699413128341,-0.03023294498565915,13911,93,29,0.7797912301531165,0.776611436072772,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_00:Multi-platform,-0.094**,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_nuremberg,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.03522199744539252,0.009411681334658617,0.00018229256780227218,-0.05366855389529128,-0.016775440995493763,13911,93,29,0.8992204524519087,0.897360996749601,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_00:Local MaaS only,-0.035***,negative
city_sensitivity_unlock_fee_ge_1_00_unit_fe_drop_nuremberg,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.07960202051064533,0.008115008857974016,1.0274555550197074e-22,-0.09550714560649791,-0.06369689541479275,13911,93,29,0.8992204524519087,0.897360996749601,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_00:Multi-platform,-0.080***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_nuremberg,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.21755992815079864,0.0416092531705429,1.7075877913741447e-07,-0.2991125657886718,-0.13600729051292548,13911,93,29,0.7809545816423085,0.7777915862488705,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_20:Local MaaS only,-0.218***,negative
city_sensitivity_unlock_fee_ge_1_20_market_fe_drop_nuremberg,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.11656541320579772,0.03717564743971192,0.0017154301057652668,-0.18942834328959174,-0.043702483122003685,13911,93,29,0.7809545816423085,0.7777915862488705,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_20:Multi-platform,-0.117**,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_nuremberg,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.039097948953319285,0.010746529286581067,0.00027455751892433225,-0.0601607593138231,-0.018035138592815473,13911,93,29,0.8991773990857965,0.8973171490176768,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_20:Local MaaS only,-0.039***,negative
city_sensitivity_unlock_fee_ge_1_20_unit_fe_drop_nuremberg,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.06480756283677469,0.01264487608362035,2.972165908844994e-07,-0.08959106454964247,-0.04002406112390691,13911,93,29,0.8991773990857965,0.8973171490176768,drop_nuremberg,leave_one_platform_city,NUREMBERG,True,unlock_fee_ge_1_20:Multi-platform,-0.065***,negative
