model,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,significant_05,label
type_moderation_market_fe_all,ur_boxcox,price_per_minute_z:multi_platform_membership,-0.049017429103248404,0.07222363003022658,0.49733453496674107,-0.19057314279523802,0.0925382845887412,14514,97,30,0.8325925380852751,0.8300157773197787,False,Price/min:Multi-platform
type_moderation_market_fe_all,ur_boxcox,price_per_minute_z:weak_exposure_only,0.3358668803616669,0.0440543898606582,2.4609732408749398e-14,0.2495218628738903,0.42221189784944346,14514,97,30,0.8325925380852751,0.8300157773197787,True,Price/min:Weak exposure only
type_moderation_market_fe_all,ur_boxcox,unlock_fee_z:large_aggregator_only,-0.04292012614302985,0.037034223817736196,0.24648413439948302,-0.11550587102118826,0.029665618735128553,14514,97,30,0.8325925380852751,0.8300157773197787,False,Unlock fee:FreeNow only
type_moderation_market_fe_all,ur_boxcox,unlock_fee_z:local_maas_only,-0.10748163806411098,0.021850763930277333,8.703363727682606e-07,-0.15030834840214144,-0.06465492772608053,14514,97,30,0.8325925380852751,0.8300157773197787,True,Unlock fee:Local MaaS only
type_moderation_market_fe_all,ur_boxcox,unlock_fee_z:multi_platform_membership,-0.06141904604626612,0.04536815761582117,0.17580276629706748,-0.15033900101821218,0.02750090892567994,14514,97,30,0.8325925380852751,0.8300157773197787,False,Unlock fee:Multi-platform
type_moderation_market_fe_all,ur_boxcox,unlock_fee_z:weak_exposure_only,-0.049515282684398546,0.027127257011948822,0.06795632361233914,-0.10268372942717988,0.003653164058382792,14514,97,30,0.8325925380852751,0.8300157773197787,False,Unlock fee:Weak exposure only
type_moderation_market_fe_all,ur_boxcox,relative_fleet_size_z:large_aggregator_only,-0.029303327629259905,0.015516869482141567,0.05896128151867917,-0.059715832967066056,0.0011091777085462454,14514,97,30,0.8325925380852751,0.8300157773197787,False,Relative fleet:FreeNow only
type_moderation_market_fe_all,ur_boxcox,relative_fleet_size_z:local_maas_only,-0.019446705979641758,0.027260294360036685,0.475616155866766,-0.07287590113327402,0.03398248917399051,14514,97,30,0.8325925380852751,0.8300157773197787,False,Relative fleet:Local MaaS only
type_moderation_market_fe_all,ur_boxcox,relative_fleet_size_z:multi_platform_membership,0.010216801961203536,0.021083396330231666,0.6279672445009781,-0.03110589551783447,0.05153949944024155,14514,97,30,0.8325925380852751,0.8300157773197787,False,Relative fleet:Multi-platform
type_moderation_market_fe_all,ur_boxcox,relative_fleet_size_z:weak_exposure_only,0.030963983069210416,0.010986259070125183,0.004825939357912411,0.009431310966938552,0.052496655171482276,14514,97,30,0.8325925380852751,0.8300157773197787,True,Relative fleet:Weak exposure only
type_moderation_market_fe_all,ur_boxcox,Coverage_z:large_aggregator_only,-0.01902132818889435,0.01334952906608068,0.15419511420631926,-0.0451859243689831,0.007143267991194406,14514,97,30,0.8325925380852751,0.8300157773197787,False,Coverage:FreeNow only
type_moderation_market_fe_all,ur_boxcox,Coverage_z:local_maas_only,-0.01541396113668381,0.024278315390798683,0.5255028063418112,-0.06299858490795372,0.032170662634586095,14514,97,30,0.8325925380852751,0.8300157773197787,False,Coverage:Local MaaS only
type_moderation_market_fe_all,ur_boxcox,Coverage_z:multi_platform_membership,-0.004528155724907872,0.02236511287475681,0.8395531077436439,-0.04836297146960429,0.03930666001978855,14514,97,30,0.8325925380852751,0.8300157773197787,False,Coverage:Multi-platform
type_moderation_market_fe_all,ur_boxcox,Coverage_z:weak_exposure_only,-0.20829076110471517,0.031308424043649655,2.8743917570568415e-11,-0.2696541446429764,-0.14692737756645396,14514,97,30,0.8325925380852751,0.8300157773197787,True,Coverage:Weak exposure only
type_moderation_market_fe_all,ur_boxcox,Exclusive_Coverage_z:large_aggregator_only,-0.048290682492945415,0.017758515397957142,0.006542078352046069,-0.0830967330918414,-0.013484631894049429,14514,97,30,0.8325925380852751,0.8300157773197787,True,Exclusive_Coverage:FreeNow only
type_moderation_market_fe_all,ur_boxcox,Exclusive_Coverage_z:local_maas_only,0.0366766019518558,0.023989674554372977,0.12630175778957442,-0.010342296175552206,0.0836955000792638,14514,97,30,0.8325925380852751,0.8300157773197787,False,Exclusive_Coverage:Local MaaS only
type_moderation_market_fe_all,ur_boxcox,Exclusive_Coverage_z:multi_platform_membership,0.023290651534591075,0.020218220189880613,0.2493360756586699,-0.0163363318690755,0.06291763493825765,14514,97,30,0.8325925380852751,0.8300157773197787,False,Exclusive_Coverage:Multi-platform
type_moderation_market_fe_all,ur_boxcox,Exclusive_Coverage_z:weak_exposure_only,0.001416412896377475,0.03677140797635666,0.9692735569736675,-0.07065422239811045,0.0734870481908654,14514,97,30,0.8325925380852751,0.8300157773197787,False,Exclusive_Coverage:Weak exposure only
type_moderation_market_fe_all,ur_boxcox,promo_active_clean:large_aggregator_only,0.1304188318536201,0.023721031676120684,3.840678779668585e-08,0.08392646409228977,0.17691119961495044,14514,97,30,0.8325925380852751,0.8300157773197787,True,Promotion:FreeNow only
type_moderation_market_fe_all,ur_boxcox,promo_active_clean:local_maas_only,-0.054641745240522795,0.036253053268564504,0.13175131894061393,-0.1256964239765213,0.016412933495475727,14514,97,30,0.8325925380852751,0.8300157773197787,False,Promotion:Local MaaS only
type_moderation_market_fe_all,ur_boxcox,promo_active_clean:multi_platform_membership,-0.04134033139791023,0.03586064807890527,0.24899046614200993,-0.11162591009483004,0.028945247299009588,14514,97,30,0.8325925380852751,0.8300157773197787,False,Promotion:Multi-platform
type_moderation_market_fe_all,ur_boxcox,promo_active_clean:weak_exposure_only,0.1304188318536201,0.02372103167612073,3.840678779668801e-08,0.08392646409228968,0.17691119961495053,14514,97,30,0.8325925380852751,0.8300157773197787,True,Promotion:Weak exposure only
type_moderation_unit_fe_all,ur_boxcox,large_aggregator_only,0.0005899419336811571,0.01577641242697079,0.9701709189282585,-0.030331258228431735,0.03151114209579405,14514,97,30,0.9011524129359946,0.8992785908123351,False,FreeNow only
type_moderation_unit_fe_all,ur_boxcox,local_maas_only,-0.1689853290807599,0.04397943328555807,0.00012185112229679993,-0.25518343438093577,-0.08278722378058402,14514,97,30,0.9011524129359946,0.8992785908123351,True,Local MaaS only
type_moderation_unit_fe_all,ur_boxcox,multi_platform_membership,-0.05059275064755641,0.02789100879037209,0.06968622297808784,-0.10525812336917575,0.004072622074062941,14514,97,30,0.9011524129359946,0.8992785908123351,False,Multi-platform
type_moderation_unit_fe_all,ur_boxcox,weak_exposure_only,-0.061679864818544594,0.006126100888235446,7.622912038317674e-24,-0.0736868019251449,-0.04967292771194429,14514,97,30,0.9011524129359946,0.8992785908123351,True,Weak exposure only
type_moderation_unit_fe_all,ur_boxcox,price_per_minute_z:large_aggregator_only,0.041975103680942094,0.03904212593436688,0.282319478495237,-0.03454605703029419,0.11849626439217838,14514,97,30,0.9011524129359946,0.8992785908123351,False,Price/min:FreeNow only
type_moderation_unit_fe_all,ur_boxcox,price_per_minute_z:local_maas_only,-0.15047470126139706,0.07293689615056886,0.039104963490913226,-0.29342839086065015,-0.007521011662143973,14514,97,30,0.9011524129359946,0.8992785908123351,True,Price/min:Local MaaS only
type_moderation_unit_fe_all,ur_boxcox,price_per_minute_z:multi_platform_membership,-0.15082712148392263,0.1492496811714914,0.31222269367496436,-0.4433511212841316,0.14169687831628636,14514,97,30,0.9011524129359946,0.8992785908123351,False,Price/min:Multi-platform
type_moderation_unit_fe_all,ur_boxcox,price_per_minute_z:weak_exposure_only,0.12281281834661253,0.0043564313123519985,7.506768763299566e-175,0.11427436987328006,0.13135126681994502,14514,97,30,0.9011524129359946,0.8992785908123351,True,Price/min:Weak exposure only
type_moderation_unit_fe_all,ur_boxcox,unlock_fee_z:large_aggregator_only,-0.029075635314162077,0.02542961181175097,0.2528820642038122,-0.07891675860602833,0.020765487977704177,14514,97,30,0.9011524129359946,0.8992785908123351,False,Unlock fee:FreeNow only
type_moderation_unit_fe_all,ur_boxcox,unlock_fee_z:local_maas_only,0.10094773177106993,0.07994031444323366,0.20666509971461378,-0.05573240545047513,0.257627868992615,14514,97,30,0.9011524129359946,0.8992785908123351,False,Unlock fee:Local MaaS only
type_moderation_unit_fe_all,ur_boxcox,unlock_fee_z:multi_platform_membership,-0.0071486422663240064,0.0624006149487441,0.9087935329113703,-0.12945160017901414,0.11515431564636613,14514,97,30,0.9011524129359946,0.8992785908123351,False,Unlock fee:Multi-platform
type_moderation_unit_fe_all,ur_boxcox,unlock_fee_z:weak_exposure_only,-0.03172169823822868,0.007271725950514447,1.2868214555270153e-05,-0.04597401920668229,-0.01746937726977507,14514,97,30,0.9011524129359946,0.8992785908123351,True,Unlock fee:Weak exposure only
type_moderation_unit_fe_all,ur_boxcox,relative_fleet_size_z:large_aggregator_only,0.015509539876311887,0.009404759007285178,0.09912384357925096,-0.0029234490612457323,0.033942528813869506,14514,97,30,0.9011524129359946,0.8992785908123351,False,Relative fleet:FreeNow only
type_moderation_unit_fe_all,ur_boxcox,relative_fleet_size_z:local_maas_only,0.028818384062449492,0.015580367322940773,0.06436255208874604,-0.0017185747564191604,0.05935534288131815,14514,97,30,0.9011524129359946,0.8992785908123351,False,Relative fleet:Local MaaS only
type_moderation_unit_fe_all,ur_boxcox,relative_fleet_size_z:multi_platform_membership,0.02037258325534235,0.012024547142990774,0.09021787801222732,-0.0031950960753235683,0.04394026258600827,14514,97,30,0.9011524129359946,0.8992785908123351,False,Relative fleet:Multi-platform
type_moderation_unit_fe_all,ur_boxcox,relative_fleet_size_z:weak_exposure_only,0.00965003886957079,0.010870314985804251,0.37467936477693664,-0.011655387003211573,0.030955464742353153,14514,97,30,0.9011524129359946,0.8992785908123351,False,Relative fleet:Weak exposure only
type_moderation_unit_fe_all,ur_boxcox,Coverage_z:large_aggregator_only,0.000615483185197988,0.008269282002515197,0.9406681878635459,-0.015592011717737053,0.01682297808813303,14514,97,30,0.9011524129359946,0.8992785908123351,False,Coverage:FreeNow only
type_moderation_unit_fe_all,ur_boxcox,Coverage_z:local_maas_only,0.04526620629457528,0.026134690220536404,0.0832672756517374,-0.005956845284787238,0.09648925787393779,14514,97,30,0.9011524129359946,0.8992785908123351,False,Coverage:Local MaaS only
type_moderation_unit_fe_all,ur_boxcox,Coverage_z:multi_platform_membership,0.05157595262031879,0.018753798484059843,0.005956611178236949,0.014819183018239639,0.08833272222239794,14514,97,30,0.9011524129359946,0.8992785908123351,True,Coverage:Multi-platform
type_moderation_unit_fe_all,ur_boxcox,Coverage_z:weak_exposure_only,-0.05539886220890967,0.0072413506973426954,2.0043411539760354e-14,-0.06959164877512536,-0.041206075642693976,14514,97,30,0.9011524129359946,0.8992785908123351,True,Coverage:Weak exposure only
type_moderation_unit_fe_all,ur_boxcox,Exclusive_Coverage_z:large_aggregator_only,-0.017825961035824008,0.014823823369066578,0.22916167911624186,-0.0468801209523777,0.011228198880729689,14514,97,30,0.9011524129359946,0.8992785908123351,False,Exclusive_Coverage:FreeNow only
type_moderation_unit_fe_all,ur_boxcox,Exclusive_Coverage_z:local_maas_only,-0.07312427345572282,0.012135542738448576,1.684536073082552e-09,-0.09690950015592861,-0.049339046755517035,14514,97,30,0.9011524129359946,0.8992785908123351,True,Exclusive_Coverage:Local MaaS only
type_moderation_unit_fe_all,ur_boxcox,Exclusive_Coverage_z:multi_platform_membership,-0.06635461196480487,0.012941541744730755,2.939938947077598e-07,-0.0917195676888988,-0.04098965624071094,14514,97,30,0.9011524129359946,0.8992785908123351,True,Exclusive_Coverage:Multi-platform
type_moderation_unit_fe_all,ur_boxcox,Exclusive_Coverage_z:weak_exposure_only,-0.03204816510201344,0.008389332805707438,0.00013339275354355056,-0.048490955255520385,-0.0156053749485065,14514,97,30,0.9011524129359946,0.8992785908123351,True,Exclusive_Coverage:Weak exposure only
type_moderation_unit_fe_all,ur_boxcox,promo_active_clean:large_aggregator_only,0.0001762617893646505,0.010511830294575258,0.9866217427024325,-0.020426546999599924,0.020779070578329225,14514,97,30,0.9011524129359946,0.8992785908123351,False,Promotion:FreeNow only
type_moderation_unit_fe_all,ur_boxcox,promo_active_clean:local_maas_only,0.08589192493547379,0.05293302635137912,0.10466364051627573,-0.017854900305938906,0.18963875017688647,14514,97,30,0.9011524129359946,0.8992785908123351,False,Promotion:Local MaaS only
type_moderation_unit_fe_all,ur_boxcox,promo_active_clean:multi_platform_membership,-0.008754269193935894,0.018652979631160447,0.6388388988624649,-0.04531343747536959,0.027804899087497805,14514,97,30,0.9011524129359946,0.8992785908123351,False,Promotion:Multi-platform
type_moderation_unit_fe_all,ur_boxcox,promo_active_clean:weak_exposure_only,0.0001762617893624474,0.010511830294575343,0.9866217427025998,-0.020426546999602294,0.02077907057832719,14514,97,30,0.9011524129359946,0.8992785908123351,False,Promotion:Weak exposure only
any_platform_moderation_market_fe_all,log_trip_count_day,platform_any,0.2284555732642069,0.07892455919142018,0.0037963362569618272,0.07376627975332367,0.38314486677509013,14514,97,30,0.9177740054893486,0.9166192105692368,True,Any platform
any_platform_moderation_market_fe_all,log_trip_count_day,price_per_minute_z:platform_any,-0.08377668244087194,0.08628543805200913,0.33158566533619926,-0.25289303341307173,0.08533966853132785,14514,97,30,0.9177740054893486,0.9166192105692368,False,Price/min:Any platform
any_platform_moderation_market_fe_all,log_trip_count_day,unlock_fee_z:platform_any,-0.31855389741098994,0.09560436664575703,0.0008622377740435688,-0.5059350128014362,-0.13117278202054375,14514,97,30,0.9177740054893486,0.9166192105692368,True,Unlock fee:Any platform
any_platform_moderation_market_fe_all,log_trip_count_day,relative_fleet_size_z:platform_any,0.11631834964515514,0.08258205794476822,0.15897761699621493,-0.0455395096957904,0.2781762089861007,14514,97,30,0.9177740054893486,0.9166192105692368,False,Relative fleet:Any platform
any_platform_moderation_market_fe_all,log_trip_count_day,Coverage_z:platform_any,-0.09589331778576966,0.06144936750454469,0.11863569944288693,-0.2163318649674432,0.024545229395903867,14514,97,30,0.9177740054893486,0.9166192105692368,False,Coverage:Any platform
any_platform_moderation_market_fe_all,log_trip_count_day,Exclusive_Coverage_z:platform_any,-0.2244076708478475,0.10305518899967038,0.029439668257998226,-0.4263921297071698,-0.022423211988525177,14514,97,30,0.9177740054893486,0.9166192105692368,True,Exclusive_Coverage:Any platform
any_platform_moderation_market_fe_all,log_trip_count_day,promo_active_clean:platform_any,0.008173034639443428,0.054565263452087676,0.8809345816867656,-0.09877291653358812,0.11511898581247497,14514,97,30,0.9177740054893486,0.9166192105692368,False,Promotion:Any platform
any_platform_moderation_unit_fe_all,log_trip_count_day,platform_any,0.019033338361899525,0.03751743940366909,0.6119304759500928,-0.054499491661455776,0.09256616838525482,14514,97,30,0.9756092568242228,0.9751678108937177,False,Any platform
any_platform_moderation_unit_fe_all,log_trip_count_day,price_per_minute_z:platform_any,0.057527756000506185,0.06024332083801634,0.33961644169246985,-0.06054698315109718,0.17560249515210954,14514,97,30,0.9756092568242228,0.9751678108937177,False,Price/min:Any platform
any_platform_moderation_unit_fe_all,log_trip_count_day,unlock_fee_z:platform_any,-0.0753187788741927,0.06414280118306342,0.24030055641491377,-0.20103635906051018,0.05039880131212479,14514,97,30,0.9756092568242228,0.9751678108937177,False,Unlock fee:Any platform
any_platform_moderation_unit_fe_all,log_trip_count_day,relative_fleet_size_z:platform_any,0.037474279123561244,0.033093259181639426,0.25747300423056074,-0.0273873170035015,0.10233587525062399,14514,97,30,0.9756092568242228,0.9751678108937177,False,Relative fleet:Any platform
any_platform_moderation_unit_fe_all,log_trip_count_day,Coverage_z:platform_any,-0.039811446660439474,0.02705745615280347,0.14119190711138865,-0.09284308623320596,0.013220192912327011,14514,97,30,0.9756092568242228,0.9751678108937177,False,Coverage:Any platform
any_platform_moderation_unit_fe_all,log_trip_count_day,Exclusive_Coverage_z:platform_any,-0.03820840126811202,0.04367205926430354,0.3816318500620458,-0.12380406455684577,0.047387262020621726,14514,97,30,0.9756092568242228,0.9751678108937177,False,Exclusive_Coverage:Any platform
any_platform_moderation_unit_fe_all,log_trip_count_day,promo_active_clean:platform_any,0.5635639571022107,0.013584898256096847,0.0,0.53693804578662,0.5901898684178015,14514,97,30,0.9756092568242228,0.9751678108937177,True,Promotion:Any platform
type_moderation_market_fe_all,log_trip_count_day,large_aggregator_only,-0.17160003811906097,0.12835949606853256,0.18126487495246568,-0.4231800274870955,0.07997995124897353,14514,97,30,0.9424393133561404,0.9415533306330137,False,FreeNow only
type_moderation_market_fe_all,log_trip_count_day,local_maas_only,0.22844638497290595,0.1106405473433142,0.038945535982590575,0.011594896950211347,0.44529787299560053,14514,97,30,0.9424393133561404,0.9415533306330137,True,Local MaaS only
type_moderation_market_fe_all,log_trip_count_day,multi_platform_membership,0.44541674675741594,0.23012812389226406,0.05292696407684076,-0.005626087901193122,0.896459581416025,14514,97,30,0.9424393133561404,0.9415533306330137,False,Multi-platform
type_moderation_market_fe_all,log_trip_count_day,weak_exposure_only,-0.007538885919278343,0.1372991180770642,0.9562113757758776,-0.2766402124594364,0.26156244062087974,14514,97,30,0.9424393133561404,0.9415533306330137,False,Weak exposure only
type_moderation_market_fe_all,log_trip_count_day,price_per_minute_z:large_aggregator_only,0.77639956067415,0.2867373649093808,0.006775066697271135,0.21440465242984452,1.3383944689184553,14514,97,30,0.9424393133561404,0.9415533306330137,True,Price/min:FreeNow only
type_moderation_market_fe_all,log_trip_count_day,price_per_minute_z:local_maas_only,0.03340241246338524,0.08865061940763731,0.706331805806607,-0.14034960878275143,0.2071544337095219,14514,97,30,0.9424393133561404,0.9415533306330137,False,Price/min:Local MaaS only
type_moderation_market_fe_all,log_trip_count_day,price_per_minute_z:multi_platform_membership,-0.258714977986238,0.3313125656018938,0.43487374763687814,-0.9080756741915138,0.3906457182190378,14514,97,30,0.9424393133561404,0.9415533306330137,False,Price/min:Multi-platform
type_moderation_market_fe_all,log_trip_count_day,price_per_minute_z:weak_exposure_only,2.028401757015467,0.20348409025108524,2.0967153378160416e-23,1.6295802686964418,2.427223245334492,14514,97,30,0.9424393133561404,0.9415533306330137,True,Price/min:Weak exposure only
type_moderation_market_fe_all,log_trip_count_day,unlock_fee_z:large_aggregator_only,-0.2317987140466245,0.19111762415826042,0.22518376635894244,-0.606382374207677,0.1427849461144281,14514,97,30,0.9424393133561404,0.9415533306330137,False,Unlock fee:FreeNow only
type_moderation_market_fe_all,log_trip_count_day,unlock_fee_z:local_maas_only,-0.34877369809344544,0.11212073701777085,0.0018664602433578162,-0.5685263045683632,-0.12902109161852773,14514,97,30,0.9424393133561404,0.9415533306330137,True,Unlock fee:Local MaaS only
type_moderation_market_fe_all,log_trip_count_day,unlock_fee_z:multi_platform_membership,-0.44852381563752597,0.23615088551118968,0.0575236858304214,-0.9113710461566994,0.014323414881647456,14514,97,30,0.9424393133561404,0.9415533306330137,False,Unlock fee:Multi-platform
type_moderation_market_fe_all,log_trip_count_day,unlock_fee_z:weak_exposure_only,-0.6265422104478809,0.12103918712626933,2.2625865229424442e-07,-0.8637746579333729,-0.3893097629623889,14514,97,30,0.9424393133561404,0.9415533306330137,True,Unlock fee:Weak exposure only
type_moderation_market_fe_all,log_trip_count_day,relative_fleet_size_z:large_aggregator_only,-0.05227092558467862,0.0755933680983048,0.48926707469583564,-0.20043120452743513,0.09588935335807787,14514,97,30,0.9424393133561404,0.9415533306330137,False,Relative fleet:FreeNow only
type_moderation_market_fe_all,log_trip_count_day,relative_fleet_size_z:local_maas_only,0.27769579412138634,0.1014629457587173,0.006201769110585068,0.07883207466895942,0.47655951357381326,14514,97,30,0.9424393133561404,0.9415533306330137,True,Relative fleet:Local MaaS only
type_moderation_market_fe_all,log_trip_count_day,relative_fleet_size_z:multi_platform_membership,0.05895497988447558,0.10528867924764986,0.5755227167078727,-0.14740703942070793,0.26531699918965906,14514,97,30,0.9424393133561404,0.9415533306330137,False,Relative fleet:Multi-platform
type_moderation_market_fe_all,log_trip_count_day,relative_fleet_size_z:weak_exposure_only,0.2697040651721353,0.10776965490179488,0.012328567467815927,0.058479422938306824,0.4809287074059638,14514,97,30,0.9424393133561404,0.9415533306330137,True,Relative fleet:Weak exposure only
type_moderation_market_fe_all,log_trip_count_day,Coverage_z:large_aggregator_only,-0.04111872422254471,0.06830104310517914,0.5471595551053956,-0.17498630881521357,0.09274886037012417,14514,97,30,0.9424393133561404,0.9415533306330137,False,Coverage:FreeNow only
type_moderation_market_fe_all,log_trip_count_day,Coverage_z:local_maas_only,-0.10603117395556497,0.09326039439620254,0.255564708665729,-0.28881818815612303,0.0767558402449931,14514,97,30,0.9424393133561404,0.9415533306330137,False,Coverage:Local MaaS only
type_moderation_market_fe_all,log_trip_count_day,Coverage_z:multi_platform_membership,-0.0085942744177679,0.10121238025450603,0.9323303400255388,-0.20696689450617262,0.18977834567063684,14514,97,30,0.9424393133561404,0.9415533306330137,False,Coverage:Multi-platform
type_moderation_market_fe_all,log_trip_count_day,Coverage_z:weak_exposure_only,-1.303963498781704,0.11816921925749863,2.59877949817891e-28,-1.5355709126076182,-1.0723560849557896,14514,97,30,0.9424393133561404,0.9415533306330137,True,Coverage:Weak exposure only
type_moderation_market_fe_all,log_trip_count_day,Exclusive_Coverage_z:large_aggregator_only,-0.2091394201856901,0.0930473548389005,0.02459746518631069,-0.3915088845266538,-0.026769955844726384,14514,97,30,0.9424393133561404,0.9415533306330137,True,Exclusive_Coverage:FreeNow only
type_moderation_market_fe_all,log_trip_count_day,Exclusive_Coverage_z:local_maas_only,0.061434017063556334,0.10674198789123492,0.5649278352860707,-0.14777643484147465,0.2706444689685873,14514,97,30,0.9424393133561404,0.9415533306330137,False,Exclusive_Coverage:Local MaaS only
type_moderation_market_fe_all,log_trip_count_day,Exclusive_Coverage_z:multi_platform_membership,0.15875490426393302,0.09937830886546575,0.11015865504339296,-0.03602300195687741,0.35353281048474344,14514,97,30,0.9424393133561404,0.9415533306330137,False,Exclusive_Coverage:Multi-platform
type_moderation_market_fe_all,log_trip_count_day,Exclusive_Coverage_z:weak_exposure_only,-0.5043788470929761,0.17213739839518255,0.003388589179175736,-0.8417619483399568,-0.1669957458459954,14514,97,30,0.9424393133561404,0.9415533306330137,True,Exclusive_Coverage:Weak exposure only
type_moderation_market_fe_all,log_trip_count_day,promo_active_clean:large_aggregator_only,0.9508025210426474,0.10053301578162029,3.1504798054332176e-21,0.7537614308534748,1.14784361123182,14514,97,30,0.9424393133561404,0.9415533306330137,True,Promotion:FreeNow only
type_moderation_market_fe_all,log_trip_count_day,promo_active_clean:local_maas_only,-0.34442311691949573,0.13440526300511235,0.010390014618207192,-0.6078525917421497,-0.08099364209684179,14514,97,30,0.9424393133561404,0.9415533306330137,True,Promotion:Local MaaS only
type_moderation_market_fe_all,log_trip_count_day,promo_active_clean:multi_platform_membership,-0.5568626803784377,0.12450823575270278,7.731157384551253e-06,-0.8008943382323575,-0.3128310225245179,14514,97,30,0.9424393133561404,0.9415533306330137,True,Promotion:Multi-platform
type_moderation_market_fe_all,log_trip_count_day,promo_active_clean:weak_exposure_only,0.950802521042647,0.10053301578162042,3.1504798054337385e-21,0.753761430853474,1.1478436112318198,14514,97,30,0.9424393133561404,0.9415533306330137,True,Promotion:Weak exposure only
type_moderation_unit_fe_all,log_trip_count_day,large_aggregator_only,0.005611950434723205,0.03681718506733328,0.8788497909553206,-0.0665484063093959,0.07777230717884231,14514,97,30,0.9757454514313335,0.9752856657040612,False,FreeNow only
type_moderation_unit_fe_all,log_trip_count_day,local_maas_only,0.14033638238159174,0.05466499607673422,0.010252127277324653,0.033194958856169327,0.24747780590701415,14514,97,30,0.9757454514313335,0.9752856657040612,True,Local MaaS only
type_moderation_unit_fe_all,log_trip_count_day,multi_platform_membership,0.07923472961144483,0.07073330835270088,0.26263289520850097,-0.059400007267215074,0.21786946649010475,14514,97,30,0.9757454514313335,0.9752856657040612,False,Multi-platform
type_moderation_unit_fe_all,log_trip_count_day,weak_exposure_only,-0.18633107892661246,0.03726843604433847,5.74189513582617e-07,-0.25937587133365025,-0.11328628651957466,14514,97,30,0.9757454514313335,0.9752856657040612,True,Weak exposure only
type_moderation_unit_fe_all,log_trip_count_day,price_per_minute_z:large_aggregator_only,0.14859873409694388,0.1349409741643075,0.270804032425093,-0.11588071530384872,0.4130781834977365,14514,97,30,0.9757454514313335,0.9752856657040612,False,Price/min:FreeNow only
type_moderation_unit_fe_all,log_trip_count_day,price_per_minute_z:local_maas_only,0.3104231390140861,0.07057215527721748,1.0891972874103776e-05,0.1721042563593715,0.4487420216688007,14514,97,30,0.9757454514313335,0.9752856657040612,True,Price/min:Local MaaS only
type_moderation_unit_fe_all,log_trip_count_day,price_per_minute_z:multi_platform_membership,-0.49962301207089305,0.21814221542140058,0.022000772914872783,-0.9271738978046162,-0.07207212633716992,14514,97,30,0.9757454514313335,0.9752856657040612,True,Price/min:Multi-platform
type_moderation_unit_fe_all,log_trip_count_day,price_per_minute_z:weak_exposure_only,1.0782331226070465,0.022603700231248625,0.0,1.0339306842364595,1.1225355609776335,14514,97,30,0.9757454514313335,0.9752856657040612,True,Price/min:Weak exposure only
type_moderation_unit_fe_all,log_trip_count_day,unlock_fee_z:large_aggregator_only,-0.10723533517425927,0.07773428722567347,0.16773713470866702,-0.25959173850047124,0.0451210681519527,14514,97,30,0.9757454514313335,0.9752856657040612,False,Unlock fee:FreeNow only
type_moderation_unit_fe_all,log_trip_count_day,unlock_fee_z:local_maas_only,-0.4768553347202578,0.07399499685473909,1.1603818407993215e-10,-0.6218828635917011,-0.3318278058488146,14514,97,30,0.9757454514313335,0.9752856657040612,True,Unlock fee:Local MaaS only
type_moderation_unit_fe_all,log_trip_count_day,unlock_fee_z:multi_platform_membership,0.07262820493259892,0.10442278187338074,0.4867290517871088,-0.1320366867047093,0.27729309656990714,14514,97,30,0.9757454514313335,0.9752856657040612,False,Unlock fee:Multi-platform
type_moderation_unit_fe_all,log_trip_count_day,unlock_fee_z:weak_exposure_only,-0.25918015699664204,0.022944318748735263,1.372547846675093e-29,-0.30415019539397026,-0.2142101185993138,14514,97,30,0.9757454514313335,0.9752856657040612,True,Unlock fee:Weak exposure only
type_moderation_unit_fe_all,log_trip_count_day,relative_fleet_size_z:large_aggregator_only,0.050845882029616964,0.04248587441349396,0.23139564448214744,-0.032424901672522995,0.13411666573175693,14514,97,30,0.9757454514313335,0.9752856657040612,False,Relative fleet:FreeNow only
type_moderation_unit_fe_all,log_trip_count_day,relative_fleet_size_z:local_maas_only,0.02896165416689484,0.03373890069530258,0.3906686530496253,-0.03716537607387161,0.0950886844076613,14514,97,30,0.9757454514313335,0.9752856657040612,False,Relative fleet:Local MaaS only
type_moderation_unit_fe_all,log_trip_count_day,relative_fleet_size_z:multi_platform_membership,-0.018030115392532665,0.027429424323204155,0.510970346586286,-0.07179079918267975,0.035730568397614425,14514,97,30,0.9757454514313335,0.9752856657040612,False,Relative fleet:Multi-platform
type_moderation_unit_fe_all,log_trip_count_day,relative_fleet_size_z:weak_exposure_only,0.18984474585529584,0.12180650784656429,0.1190966774982793,-0.048891622606565655,0.42858111431715734,14514,97,30,0.9757454514313335,0.9752856657040612,False,Relative fleet:Weak exposure only
type_moderation_unit_fe_all,log_trip_count_day,Coverage_z:large_aggregator_only,-0.04686758634490672,0.030920169474308975,0.1295798022723523,-0.10747000491042707,0.013734832220613648,14514,97,30,0.9757454514313335,0.9752856657040612,False,Coverage:FreeNow only
type_moderation_unit_fe_all,log_trip_count_day,Coverage_z:local_maas_only,-0.07780094525616169,0.06844151686687766,0.2556424994191062,-0.21194385336253255,0.056341962850209176,14514,97,30,0.9757454514313335,0.9752856657040612,False,Coverage:Local MaaS only
