model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
threshold_type_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only,-0.020187458753095317,0.01736521329675751,0.24502311348866201,-0.0542226513985961,0.01384773389240546,11149,75,30,0.8369228592446669,0.8339589035400079,scooter_only,threshold_type,False,unlock_fee_ge_1_20:FreeNow only,-0.020,negative
threshold_type_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.1216015750050465,0.029253974700845325,3.2280131356402856e-05,-0.17893831182334924,-0.06426483818674375,11149,75,30,0.8369228592446669,0.8339589035400079,scooter_only,threshold_type,True,unlock_fee_ge_1_20:Local MaaS only,-0.122***,negative
threshold_type_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.09582224903478709,0.030758007636847644,0.0018372089407855824,-0.1561068362392164,-0.03553766183035777,11149,75,30,0.8369228592446669,0.8339589035400079,scooter_only,threshold_type,True,unlock_fee_ge_1_20:Multi-platform,-0.096**,negative
threshold_any_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,-0.00458360186117193,0.017274923283820656,0.7907531838630919,-0.03844182933315282,0.029274625610808958,11149,75,30,0.8830272247559534,0.8805411782318953,scooter_only,threshold_any,False,unlock_fee_ge_1_20:Any platform,-0.005,negative
threshold_type_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:large_aggregator_only,-0.004465365298143178,0.017285802443595632,0.7961556301751712,-0.038344915531465074,0.02941418493517872,11149,75,30,0.8836726147399775,0.8811567365397057,scooter_only,threshold_type,False,unlock_fee_ge_1_20:FreeNow only,-0.004,negative
threshold_type_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:local_maas_only,-0.042473988100533405,0.025260677860597804,0.09267998703505152,-0.09198400693237341,0.007036030731306597,11149,75,30,0.8836726147399775,0.8811567365397057,scooter_only,threshold_type,False,unlock_fee_ge_1_20:Local MaaS only,-0.042+,negative
threshold_type_unlock_fee_ge_1_20_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:multi_platform,-0.077563550304099,0.01879252638591287,3.6694926751046094e-05,-0.1143962251990069,-0.04073087540919111,11149,75,30,0.8836726147399775,0.8811567365397057,scooter_only,threshold_type,True,unlock_fee_ge_1_20:Multi-platform,-0.078***,negative
leave_one_operator_unlock_fee_ge_0_75_market_fe_drop_bolt,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,-0.12963640202895163,0.037381583130185095,0.0005245001567024932,-0.2029029586492045,-0.056369845408698785,10383,70,30,0.8205091129070463,0.8170553318477277,drop_bolt,leave_one_operator,True,unlock_fee_ge_0_75:Any platform,-0.130***,negative
leave_one_operator_unlock_fee_ge_0_75_unit_fe_drop_bolt,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,-0.020491116872229896,0.012873198089498994,0.1114373300237664,-0.045722121493497754,0.004739887749037962,10383,70,30,0.9078764774780134,0.9058171924349321,drop_bolt,leave_one_operator,False,unlock_fee_ge_0_75:Any platform,-0.020,negative
leave_one_operator_unlock_fee_ge_0_99_market_fe_drop_bolt,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.11933404529789565,0.03589599939992171,0.0008859674595706938,-0.1896889113108136,-0.048979179284977706,10383,70,30,0.8218674411644835,0.8184397971892468,drop_bolt,leave_one_operator,True,unlock_fee_ge_0_99:Any platform,-0.119***,negative
leave_one_operator_unlock_fee_ge_0_99_unit_fe_drop_bolt,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.02075758051655926,0.012768494005082322,0.1040161602114722,-0.0457833689033362,0.004268207870217682,10383,70,30,0.9078862044262996,0.9058271368147556,drop_bolt,leave_one_operator,False,unlock_fee_ge_0_99:Any platform,-0.021,negative
leave_one_operator_unlock_fee_ge_1_00_market_fe_drop_bolt,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,-0.1149604785363986,0.03176058094100051,0.0002950630860938505,-0.17721007330882885,-0.05271088376396834,10383,70,30,0.8186540471774528,0.8151645707634317,drop_bolt,leave_one_operator,True,unlock_fee_ge_1_00:Any platform,-0.115***,negative
leave_one_operator_unlock_fee_ge_1_00_unit_fe_drop_bolt,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,-0.02607656468368656,0.013311047395887234,0.050110826304098334,-0.05216573817613121,1.2608808758095974e-05,10383,70,30,0.9079627124276525,0.9059053550392799,drop_bolt,leave_one_operator,False,unlock_fee_ge_1_00:Any platform,-0.026+,negative
leave_one_operator_unlock_fee_ge_1_20_market_fe_drop_bolt,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,-0.10688973199870211,0.03109652343599838,0.0005874292115398869,-0.16783779797766468,-0.04594166601973955,10383,70,30,0.8176783677717175,0.8141701172399344,drop_bolt,leave_one_operator,True,unlock_fee_ge_1_20:Any platform,-0.107***,negative
leave_one_operator_unlock_fee_ge_1_20_unit_fe_drop_bolt,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,-0.018515956755164233,0.01433198905592685,0.19638065912191605,-0.04660613913160307,0.009574225621274603,10383,70,30,0.9078755609469035,0.9058162554161252,drop_bolt,leave_one_operator,False,unlock_fee_ge_1_20:Any platform,-0.019,negative
leave_one_operator_unlock_fee_ge_0_75_market_fe_drop_nextbike,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,-0.02166154355191238,0.024631548995090548,0.3791721234816329,-0.06993849246572362,0.026615405361898856,11302,76,30,0.8316028703104815,0.8286307102547278,drop_nextbike,leave_one_operator,False,unlock_fee_ge_0_75:Any platform,-0.022,negative
leave_one_operator_unlock_fee_ge_0_75_unit_fe_drop_nextbike,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,-0.008526031075801544,0.015587624591804992,0.5843963433678021,-0.03907721388027019,0.0220251517286671,11302,76,30,0.8816125448514239,0.8791202899680106,drop_nextbike,leave_one_operator,False,unlock_fee_ge_0_75:Any platform,-0.009,negative
leave_one_operator_unlock_fee_ge_0_99_market_fe_drop_nextbike,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.05173421761600577,0.022391393011626657,0.020863195288070742,-0.09562054148247587,-0.007847893749535671,11302,76,30,0.8321083439730284,0.8291451053794862,drop_nextbike,leave_one_operator,True,unlock_fee_ge_0_99:Any platform,-0.052*,negative
leave_one_operator_unlock_fee_ge_0_99_unit_fe_drop_nextbike,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.0076575283032518995,0.015139172830106913,0.6129908124823821,-0.03732976180598877,0.022014705199484973,11302,76,30,0.8816106648192936,0.8791183703580445,drop_nextbike,leave_one_operator,False,unlock_fee_ge_0_99:Any platform,-0.008,negative
leave_one_operator_unlock_fee_ge_1_00_market_fe_drop_nextbike,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,-0.049029538571315104,0.01975157764720196,0.013053366247944238,-0.08774191939767732,-0.010317157744952885,11302,76,30,0.8298235605873102,0.826819996235677,drop_nextbike,leave_one_operator,True,unlock_fee_ge_1_00:Any platform,-0.049*,negative
leave_one_operator_unlock_fee_ge_1_00_unit_fe_drop_nextbike,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,-0.013244448960698827,0.016299498905539216,0.4164658644014002,-0.045190879781605714,0.018701981860208064,11302,76,30,0.8816574958730403,0.8791661872841732,drop_nextbike,leave_one_operator,False,unlock_fee_ge_1_00:Any platform,-0.013,negative
leave_one_operator_unlock_fee_ge_1_20_market_fe_drop_nextbike,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,-0.04711287558347391,0.02040766024031779,0.02096646523651644,-0.0871111546632268,-0.00711459650372101,11302,76,30,0.8306483430557577,0.827659335873311,drop_nextbike,leave_one_operator,True,unlock_fee_ge_1_20:Any platform,-0.047*,negative
leave_one_operator_unlock_fee_ge_1_20_unit_fe_drop_nextbike,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,-0.004676484351507549,0.01727941252187642,0.7866686336832562,-0.038543510568395764,0.02919054186538067,11302,76,30,0.8816007764590372,0.8791082738311872,drop_nextbike,leave_one_operator,False,unlock_fee_ge_1_20:Any platform,-0.005,negative
leave_one_operator_unlock_fee_ge_0_75_market_fe_drop_tier,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,-0.010257048738164791,0.05077205944798204,0.8398998987343175,-0.10976845667713617,0.0892543592008066,10538,70,30,0.804469563760421,0.800763542533948,drop_tier,leave_one_operator,False,unlock_fee_ge_0_75:Any platform,-0.010,negative
leave_one_operator_unlock_fee_ge_0_75_unit_fe_drop_tier,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,0.007414280056663413,0.01823859639152685,0.6843635513117295,-0.028332711999291403,0.04316127211261823,10538,70,30,0.9140484545086179,0.9121560198988659,drop_tier,leave_one_operator,False,unlock_fee_ge_0_75:Any platform,0.007,positive
leave_one_operator_unlock_fee_ge_0_99_market_fe_drop_tier,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.09084326655538405,0.0350748316642163,0.009598028361512061,-0.1595886733810531,-0.022097859729715008,10538,70,30,0.8085398610545144,0.8049109869385377,drop_tier,leave_one_operator,True,unlock_fee_ge_0_99:Any platform,-0.091**,negative
leave_one_operator_unlock_fee_ge_0_99_unit_fe_drop_tier,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,0.010733471370245298,0.022138651427856072,0.6277972928027453,-0.03265748809463885,0.05412443083512944,10538,70,30,0.9140533096440464,0.9121609819320385,drop_tier,leave_one_operator,False,unlock_fee_ge_0_99:Any platform,0.011,positive
leave_one_operator_unlock_fee_ge_1_00_market_fe_drop_tier,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,0.05445924080456484,0.036062580932458774,0.1310098635214556,-0.016222119012615235,0.12514060062174492,10538,70,30,0.8036532752393079,0.7999511275572024,drop_tier,leave_one_operator,False,unlock_fee_ge_1_00:Any platform,0.054,positive
leave_one_operator_unlock_fee_ge_1_00_unit_fe_drop_tier,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,0.07112146956256593,0.005292819494500446,3.6528376983217085e-41,0.06074773397667356,0.0814952051484583,10538,70,30,0.9140424957046746,0.9121584499311566,drop_tier,leave_one_operator,True,unlock_fee_ge_1_00:Any platform,0.071***,positive
leave_one_operator_unlock_fee_ge_1_20_market_fe_drop_tier,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,3.795431188224439e-18,1.3118194140329738e-18,0.0038126873658878087,1.2243123824993732e-18,6.366549993949506e-18,10538,70,30,0.8036221018733756,0.7999387109581126,drop_tier,leave_one_operator,True,unlock_fee_ge_1_20:Any platform,0.000**,positive
leave_one_operator_unlock_fee_ge_1_20_unit_fe_drop_tier,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,1.210670353652622e-17,1.5310657006741493e-18,2.628826665960137e-15,9.105869905240303e-18,1.5107537167812134e-17,10538,70,30,0.9140424957046746,0.9121584499311566,drop_tier,leave_one_operator,True,unlock_fee_ge_1_20:Any platform,0.000***,positive
leave_one_operator_unlock_fee_ge_0_75_market_fe_drop_voi,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,-0.19209128274256707,0.04501034327358331,1.9748608125342216e-05,-0.28030993449057506,-0.1038726309945591,11778,78,30,0.781819340552395,0.77812679161433,drop_voi,leave_one_operator,True,unlock_fee_ge_0_75:Any platform,-0.192***,negative
leave_one_operator_unlock_fee_ge_0_75_unit_fe_drop_voi,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_75:platform_any,-0.0007563030885350387,0.014620540202626608,0.958744784049502,-0.029412035320203134,0.027899429143133054,11778,78,30,0.9001958698913393,0.8981638156047741,drop_voi,leave_one_operator,False,unlock_fee_ge_0_75:Any platform,-0.001,negative
leave_one_operator_unlock_fee_ge_0_99_market_fe_drop_voi,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.19898223176330412,0.04563563044093774,1.2992077388479285e-05,-0.2884264238393218,-0.1095380396872864,11778,78,30,0.7782193742436818,0.774485371306151,drop_voi,leave_one_operator,True,unlock_fee_ge_0_99:Any platform,-0.199***,negative
leave_one_operator_unlock_fee_ge_0_99_unit_fe_drop_voi,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.0007563030885400102,0.014620540202626896,0.9587447840492318,-0.029412035320208668,0.02789942914312865,11778,78,30,0.9001958698913394,0.8981638156047742,drop_voi,leave_one_operator,False,unlock_fee_ge_0_99:Any platform,-0.001,negative
leave_one_operator_unlock_fee_ge_1_00_market_fe_drop_voi,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,-0.19898223176330412,0.04563563044093774,1.2992077388479285e-05,-0.2884264238393218,-0.1095380396872864,11778,78,30,0.7782193742436818,0.774485371306151,drop_voi,leave_one_operator,True,unlock_fee_ge_1_00:Any platform,-0.199***,negative
leave_one_operator_unlock_fee_ge_1_00_unit_fe_drop_voi,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,-0.0007563030885400102,0.014620540202626896,0.9587447840492318,-0.029412035320208668,0.02789942914312865,11778,78,30,0.9001958698913394,0.8981638156047742,drop_voi,leave_one_operator,False,unlock_fee_ge_1_00:Any platform,-0.001,negative
leave_one_operator_unlock_fee_ge_1_20_market_fe_drop_voi,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,-0.180803471020666,0.04720489446133874,0.0001280470390071646,-0.27332336405890423,-0.08828357798242778,11778,78,30,0.776749469109317,0.7729711162853317,drop_voi,leave_one_operator,True,unlock_fee_ge_1_20:Any platform,-0.181***,negative
leave_one_operator_unlock_fee_ge_1_20_unit_fe_drop_voi,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,0.018140083568653487,0.019321425937109553,0.3478034360911588,-0.019729215398039297,0.05600938253534627,11778,78,30,0.900224956948091,0.8981934948862994,drop_voi,leave_one_operator,False,unlock_fee_ge_1_20:Any platform,0.018,positive
