model,estimator,fe_strategy,outcome,term,coef,std_err,p_value,ci_low,ci_high,nobs,city_operators,cities,r2,adj_r2,sample,family,significant_05,label,estimate,effect_direction
threshold_type_unlock_fee_ge_0_75_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_75:local_maas_only,-0.0785518629311838,0.035532316828105766,0.027055506722368096,-0.1481939242015376,-0.00890980166083001,11149,75,30,0.8343752605690258,0.8313650018105305,scooter_only,threshold_type,True,unlock_fee_ge_0_75:Local MaaS only,-0.079*,negative
threshold_type_unlock_fee_ge_0_75_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_75:multi_platform,-0.08145753221166578,0.01651935404087917,8.179458748570933e-07,-0.11383487117965516,-0.0490801932436764,11149,75,30,0.8836732433057493,0.8811573786998252,scooter_only,threshold_type,True,unlock_fee_ge_0_75:Multi-platform,-0.081***,negative
threshold_any_unlock_fee_ge_0_99_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:platform_any,-0.051588660787773966,0.02237164504859566,0.02111151325970602,-0.09543627935793529,-0.00774104221761264,11149,75,30,0.8331224259318698,0.830151447483656,scooter_only,threshold_any,True,unlock_fee_ge_0_99:Any platform,-0.052*,negative
threshold_type_unlock_fee_ge_0_99_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_0_99:local_maas_only,-0.08390695624767934,0.03690684866645207,0.02299731252321188,-0.15624305041679554,-0.011570862078563157,11149,75,30,0.834174708834029,0.8311608050124902,scooter_only,threshold_type,True,unlock_fee_ge_0_99:Local MaaS only,-0.084*,negative
threshold_type_unlock_fee_ge_0_99_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_0_99:multi_platform,-0.08058164746288905,0.016115704782187722,5.727271098559743e-07,-0.11216784842145691,-0.0489954465043212,11149,75,30,0.883671270171827,0.8811553628918188,scooter_only,threshold_type,True,unlock_fee_ge_0_99:Multi-platform,-0.081***,negative
threshold_any_unlock_fee_ge_1_00_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:platform_any,-0.04885258892349508,0.01973523888405416,0.013308743041369054,-0.08753294636253568,-0.01017223148445448,11149,75,30,0.8308192338634827,0.8278072509002196,scooter_only,threshold_any,True,unlock_fee_ge_1_00:Any platform,-0.049*,negative
threshold_type_unlock_fee_ge_1_00_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:local_maas_only,-0.0961363934091007,0.03292274326790788,0.0034996373711165766,-0.16066378448645868,-0.03160900233174273,11149,75,30,0.8345090164490421,0.8315011887271825,scooter_only,threshold_type,True,unlock_fee_ge_1_00:Local MaaS only,-0.096**,negative
threshold_type_unlock_fee_ge_1_00_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.08383197469446876,0.02708261547681761,0.0019653670460200597,-0.13691292563617835,-0.030751023752759184,11149,75,30,0.8345090164490421,0.8315011887271825,scooter_only,threshold_type,True,unlock_fee_ge_1_00:Multi-platform,-0.084**,negative
threshold_type_unlock_fee_ge_1_00_unit_fe_scooter_only,ols_cluster,unit_fe,ur_boxcox,unlock_fee_ge_1_00:multi_platform,-0.08613387464260668,0.01783847373660579,1.3753419971909845e-06,-0.12109664070551768,-0.05117110857969568,11149,75,30,0.8838596978215076,0.8813478657729259,scooter_only,threshold_type,True,unlock_fee_ge_1_00:Multi-platform,-0.086***,negative
threshold_any_unlock_fee_ge_1_20_market_fe_scooter_only,ols_cluster,market_fe,ur_boxcox,unlock_fee_ge_1_20:platform_any,-0.04696982656674349,0.02038775947679787,0.02123247855004412,-0.0869291008667325,-0.00701055226675449,11149,75,30,0.831656579559644,0.8286595041478053,scooter_only,threshold_any,True,unlock_fee_ge_1_20:Any platform,-0.047*,negative
